,Grid_health,Grid_degradation,PCC_Breaker_health,PCC_Breaker_degradation,Islanding_Controller_health,Islanding_Controller_degradation,PV_Array_health,PV_Array_degradation,PV_Inverter_health,PV_Inverter_degradation,Battery_Pack_health,Battery_Pack_degradation,BMS_health,BMS_degradation,PCS_health,PCS_degradation
2026-01-02 02:00:00,99.72999999999986,0.7635108696217938,99.46000000000011,0.0,99.94,0.0,99.15999999999987,0.0,98.65000000000008,1.9766291978303947,98.37999999999994,2.6253483801272948,99.18999999999997,0.15520813292006486,98.91999999999983,0.2933944768115587
2026-01-02 03:00:00,99.71999999999986,0.0,99.44000000000011,0.0,99.91,0.21199862323380048,99.15999999999987,0.0,98.60000000000008,3.1790262312243565,98.31999999999994,3.997995410990086,99.15999999999997,0.7515882272308129,98.87999999999982,0.0
2026-01-02 04:00:00,99.70999999999985,0.0,99.42000000000012,0.35368824666257676,99.88,0.0,99.15999999999987,0.0,98.55000000000008,1.8535598730554521,98.25999999999993,1.6133131617920975,99.12999999999997,0.0,98.83999999999982,0.872842100846219
2026-01-02 05:00:00,99.69999999999985,0.33841792093534956,99.40000000000012,1.0898221371318075,99.85,0.08999855698132381,99.15999999999987,0.0,98.50000000000009,2.2876853416129865,98.19999999999993,0.24323013208467548,99.09999999999997,1.0271204870136499,98.79999999999981,0.3572853572771898
2026-01-02 06:00:00,99.68999999999984,1.2548374178148356,99.38000000000012,1.3905880847864673,99.82,0.4810215379129932,99.15999999999987,0.0,98.45000000000009,0.7199505219292738,98.13999999999993,0.32960130612073435,99.06999999999996,0.5586878373913018,98.7599999999998,0.6264764160437495
2026-01-02 07:00:00,99.67999999999984,0.8082822561161438,99.36000000000013,0.0,99.78999999999999,0.5048137038455505,99.15999999999987,0.0,98.40000000000009,0.8637507091956664,98.07999999999993,1.249381641821024,99.06999999999996,0.5586878373913018,98.7199999999998,0.3391787806614488
2026-01-02 08:00:00,99.66999999999983,0.22114631815417118,99.34000000000013,1.184511832659111,99.75999999999999,0.809973348454438,99.15999999999987,0.0,98.3500000000001,1.9991084742421283,98.01999999999992,1.5466749870942522,100.0,0.0,98.6799999999998,0.0
2026-01-02 09:00:00,99.65999999999983,1.1248565993020796,99.32000000000014,1.1183133073479974,99.72999999999999,0.0,99.15999999999987,0.0,98.3000000000001,0.7118147817350299,97.95999999999992,3.4372793662958863,99.97,0.0,98.63999999999979,2.6099465252425027
2026-01-02 10:00:00,99.64999999999982,0.40700849641867687,99.30000000000014,0.0,99.69999999999999,0.40222136279320503,99.15999999999987,0.0,98.2500000000001,1.8466745831641969,97.89999999999992,1.2638276299522146,99.94,0.15571096956650843,98.59999999999978,1.1599602219775402
2026-01-02 11:00:00,99.63999999999982,0.0,99.28000000000014,0.9106730652789086,99.66999999999999,1.512335226829682,99.15999999999987,0.0,98.2000000000001,0.6214959311773236,97.83999999999992,2.7550866531490352,99.91,0.46064994472548704,98.55999999999977,0.7714790842049783
2026-01-02 12:00:00,99.62999999999981,0.0,99.26000000000015,0.0,99.63999999999999,0.0,99.15999999999987,0.0,98.1500000000001,2.988556614331734,97.77999999999992,2.056751605815261,99.88,0.0,98.51999999999977,1.746760917713329
2026-01-02 13:00:00,99.6199999999998,1.9046681290079428,99.24000000000015,0.0,99.60999999999999,0.0,99.15999999999987,0.0,98.1500000000001,2.988556614331734,97.71999999999991,2.7781995443421303,99.85,1.4632589490093375,98.47999999999976,1.6966893485366996
2026-01-02 14:00:00,99.6099999999998,0.0,99.22000000000016,0.0,99.57999999999998,2.019632429930337,99.15999999999987,0.0,98.1500000000001,2.988556614331734,97.65999999999991,2.0905154990689976,99.82,0.0,98.43999999999976,3.2363075942906514
2026-01-02 15:00:00,99.5999999999998,0.0,99.20000000000016,0.017417106298426743,99.54999999999998,1.7739760483922722,99.15999999999987,0.0,98.1500000000001,2.988556614331734,97.59999999999991,1.9121806729980084,99.78999999999999,0.0,98.39999999999975,0.3398098789496442
2026-01-02 16:00:00,99.58999999999979,0.5856555471099985,99.18000000000016,0.0,99.51999999999998,0.0,100.0,0.0,98.1500000000001,2.988556614331734,97.5399999999999,2.1383651479767405,99.75999999999999,0.0,98.35999999999974,1.9780509530189332
2026-01-02 17:00:00,99.57999999999979,0.8645465364538822,99.16000000000017,0.6589516225901385,99.48999999999998,0.574377594262057,99.96,0.0,98.1500000000001,2.988556614331734,97.4799999999999,4.710852628391025,99.72999999999999,1.4997382289425765,98.31999999999974,1.0475176182616595
2026-01-02 18:00:00,99.56999999999978,1.0348629440486872,99.14000000000017,2.437066232188621,99.45999999999998,1.2357276960401986,99.91999999999999,0.2618412205486065,98.1500000000001,2.988556614331734,97.4199999999999,2.7247338367506653,99.69999999999999,0.0,98.27999999999973,1.1787394276560674
2026-01-02 19:00:00,99.55999999999977,0.5851613312784849,99.12000000000018,0.16747225272885535,99.42999999999998,2.4668375800678346,99.87999999999998,1.0187091496440661,98.1500000000001,2.988556614331734,97.3599999999999,3.146589920355136,99.66999999999999,0.8744590635929186,98.23999999999972,2.4168667172716747
2026-01-02 20:00:00,99.54999999999977,0.8349405873307901,99.10000000000018,0.0,99.39999999999998,0.0,99.83999999999997,0.08416932857457016,100.0,0.0,97.2999999999999,3.7134515816616833,99.63999999999999,0.0,98.19999999999972,0.01918494886595412
2026-01-02 21:00:00,99.53999999999976,1.586786962941848,99.08000000000018,2.3422667924184637,99.36999999999998,0.8571996766035372,99.79999999999997,1.3249545822730417,99.95,0.0,97.2399999999999,3.3826824902666077,99.60999999999999,0.0,98.15999999999971,1.7094402029824711
2026-01-02 22:00:00,99.52999999999976,0.39562503281276173,99.06000000000019,1.6677791575524168,99.33999999999997,1.463206244542543,99.75999999999996,0.0,99.9,0.6589443657448916,97.1799999999999,3.4910010554216218,99.57999999999998,0.0,98.1199999999997,3.3193241026298805
2026-01-02 23:00:00,99.51999999999975,1.6773919612453807,99.04000000000019,0.8172589325022007,99.30999999999997,0.1202451757141364,99.75999999999996,0.0,99.85000000000001,0.0,97.11999999999989,1.2884847003950637,99.54999999999998,1.2182293662766477,98.0799999999997,3.10617520789123
2026-01-03 00:00:00,99.50999999999975,0.7425947928842315,99.0200000000002,0.9390902604337066,99.27999999999997,0.9056821193581777,99.75999999999996,0.0,99.80000000000001,0.0,97.05999999999989,3.122681136580243,100.0,0.0,98.0399999999997,1.4821806540679352
2026-01-03 01:00:00,99.49999999999974,0.0,99.0000000000002,0.0,99.24999999999997,1.117444121095472,99.75999999999996,0.0,99.75000000000001,0.0,96.99999999999989,1.718242080069603,99.97,0.0,97.99999999999969,0.508472846602336
2026-01-03 02:00:00,99.48999999999974,0.8210107896341805,98.9800000000002,1.0931435938127323,99.21999999999997,0.8287701541156662,99.75999999999996,0.0,99.70000000000002,0.0,96.93999999999988,4.045580347663093,99.94,0.0,97.95999999999968,3.4243686853106015
2026-01-03 03:00:00,99.47999999999973,0.47578742919811645,98.9600000000002,0.0,99.18999999999997,0.38675848888809133,99.75999999999996,0.0,99.65000000000002,1.1879218331613148,96.87999999999988,1.9452819736267055,99.91,0.3585484901155342,97.91999999999967,0.5253153109200106
2026-01-03 04:00:00,99.46999999999973,0.3059616941973142,98.94000000000021,1.5857542171136951,99.15999999999997,1.843555071179577,99.75999999999996,0.0,99.60000000000002,0.9581560029557923,96.81999999999988,1.8439106371981646,99.88,0.3207778290631245,97.87999999999967,3.497619859564509
2026-01-03 05:00:00,99.45999999999972,0.7792386561306751,98.92000000000021,2.4367882326589383,99.12999999999997,0.3693241781694676,99.75999999999996,0.0,99.55000000000003,0.0,96.75999999999988,2.7446727693568858,99.85,1.0242444742312848,97.83999999999966,0.9172679579437362
2026-01-03 06:00:00,99.44999999999972,0.4615333318884863,98.90000000000022,0.0,99.09999999999997,1.6732946751244908,100.0,0.0,99.50000000000003,0.0,96.69999999999987,2.447273823511062,99.82,0.9715578009583499,97.79999999999966,2.0322109210467034
2026-01-03 07:00:00,99.43999999999971,0.8461976575813642,98.88000000000022,0.891363212678987,99.06999999999996,2.609134094070231,99.96,0.0,99.45000000000003,0.6992172669949883,96.63999999999987,3.4171729206083565,99.78999999999999,1.6318632411063758,97.75999999999965,3.140622635283501
2026-01-03 08:00:00,99.42999999999971,0.37198386085419954,98.86000000000023,1.5984729781617268,99.03999999999996,1.8174714257184998,99.91999999999999,1.1091531875423666,99.40000000000003,0.0,96.57999999999987,4.000132911003524,99.75999999999999,0.0,97.71999999999964,1.6542260049522493
2026-01-03 09:00:00,99.4199999999997,0.0,98.84000000000023,1.0991024335396236,99.00999999999996,2.7061549112505645,99.87999999999998,0.8763455585917961,99.35000000000004,0.3534946871044459,96.51999999999987,3.7757303056948386,99.72999999999999,1.7407996125036496,97.67999999999964,1.4274738428807094
2026-01-03 10:00:00,99.4099999999997,0.0,98.82000000000023,1.328813677075558,98.97999999999996,0.6536899246760892,99.83999999999997,1.86437928992627,99.30000000000004,1.9596088417189759,96.51999999999987,3.7757303056948386,99.69999999999999,1.466233145986181,97.63999999999963,1.9266761539581498
2026-01-03 11:00:00,99.3999999999997,0.6079150043488861,98.80000000000024,0.1523563064739477,98.94999999999996,0.5308669978862974,99.79999999999997,0.6492874418221961,99.25000000000004,1.0551372957692202,96.51999999999987,3.7757303056948386,99.66999999999999,0.0,97.59999999999962,2.500209767346608
2026-01-03 12:00:00,99.38999999999969,0.0,98.78000000000024,1.0298519690588073,98.91999999999996,1.0079357216490967,99.75999999999996,0.8091519820216644,99.20000000000005,0.0,96.51999999999987,3.7757303056948386,99.63999999999999,0.1333020607318873,97.55999999999962,2.671426078534873
2026-01-03 13:00:00,99.37999999999968,0.15182442523248846,98.76000000000025,1.5789049477348758,98.88999999999996,1.8702643840063415,99.71999999999996,1.0713567461671,99.15000000000005,0.6558386854778461,96.51999999999987,3.7757303056948386,99.60999999999999,0.0,97.51999999999961,2.47709897545264
2026-01-03 14:00:00,99.36999999999968,0.0,98.74000000000025,2.2052753498960316,98.85999999999996,0.0,99.67999999999995,0.0,99.10000000000005,2.32885513638211,96.51999999999987,3.7757303056948386,99.57999999999998,0.45364331432670507,97.4799999999996,4.138569219516455
2026-01-03 15:00:00,99.35999999999967,1.3009719424846797,98.72000000000025,0.527975784417977,98.82999999999996,1.1770476891076669,99.63999999999994,1.9140351964156483,99.05000000000005,1.6500673636620145,96.51999999999987,3.7757303056948386,99.54999999999998,2.3986125490085595,97.4399999999996,2.178781308840523
2026-01-03 16:00:00,99.34999999999967,2.2174820301887506,98.70000000000026,1.9707342495325884,98.79999999999995,0.8765992471977775,99.59999999999994,1.3594698286188442,99.00000000000006,1.3810144539734783,96.51999999999987,3.7757303056948386,99.51999999999998,0.0,97.3999999999996,1.433672512860311
2026-01-03 17:00:00,99.33999999999966,0.0,98.68000000000026,1.9270845445866556,98.76999999999995,1.2109933312058796,99.55999999999993,0.0,98.95000000000006,0.3247530492704763,96.51999999999987,3.7757303056948386,99.48999999999998,0.0,97.35999999999959,2.9776156589624216
2026-01-03 18:00:00,99.32999999999966,0.2115726708936535,98.66000000000027,2.5000394079132473,98.73999999999995,1.869234878438407,99.51999999999992,1.730299025442967,98.90000000000006,1.8392219041995577,96.51999999999987,3.7757303056948386,99.45999999999998,0.0,97.31999999999958,1.9343254801492318
2026-01-03 19:00:00,99.31999999999965,0.0,98.64000000000027,1.8548809724372923,98.73999999999995,1.869234878438407,99.47999999999992,0.0,98.85000000000007,0.030889113956324543,96.51999999999987,3.7757303056948386,99.42999999999998,0.20226828177314687,97.27999999999957,2.176528726878786
2026-01-03 20:00:00,99.30999999999965,1.472743982503674,98.62000000000027,2.133463045067468,98.73999999999995,1.869234878438407,99.43999999999991,1.1316448685040084,98.80000000000007,0.0,96.51999999999987,3.7757303056948386,99.39999999999998,0.431741736053653,97.23999999999957,3.5625375945510718
2026-01-03 21:00:00,99.29999999999964,0.0,98.60000000000028,1.0845720287097205,100.0,0.0,99.3999999999999,0.9703431171328377,98.75000000000007,0.4141999558653704,96.51999999999987,3.7757303056948386,99.36999999999998,0.0,97.19999999999956,2.147340343799937
2026-01-03 22:00:00,99.28999999999964,1.1311186682180385,98.58000000000028,1.6030395005882485,99.97,0.0,99.3599999999999,0.0,98.70000000000007,3.0246458962283826,96.51999999999987,3.7757303056948386,99.33999999999997,1.7075316571321517,97.15999999999956,2.5510368508875465
2026-01-03 23:00:00,99.27999999999963,1.2704115675161507,98.56000000000029,1.5627478780139186,99.94,1.4830656516347782,99.3199999999999,1.7350276094802723,98.65000000000008,2.420046215608915,96.51999999999987,3.7757303056948386,99.30999999999997,1.144503632675212,97.11999999999955,2.7609457755956783
2026-01-04 00:00:00,99.26999999999963,2.531977728820479,98.54000000000029,0.9200336632928785,99.91,0.1706248260749671,99.27999999999989,0.23994699504125616,98.60000000000008,2.157577934641459,96.51999999999987,3.7757303056948386,99.27999999999997,0.15542459145719534,97.07999999999954,3.520921931608535
2026-01-04 01:00:00,99.25999999999962,2.6622319916384125,98.5200000000003,2.579970132324916,99.88,0.7413643336077114,99.23999999999988,1.2083873645674903,98.55000000000008,1.2571364837711323,96.51999999999987,3.7757303056948386,99.24999999999997,1.0908806897812218,97.03999999999954,3.2547011584324923
2026-01-04 02:00:00,99.24999999999962,1.8177126777521349,98.5000000000003,2.562610171163228,99.85,0.0,99.19999999999987,0.4091371141850182,98.50000000000009,2.905004207158691,96.51999999999987,3.7757303056948386,99.21999999999997,2.365772887675421,96.99999999999953,3.956299363492069
2026-01-04 03:00:00,99.23999999999961,0.0,98.4800000000003,1.3748066845278792,99.82,0.0,99.15999999999987,0.36788070352230706,98.45000000000009,2.072637749432614,96.51999999999987,3.7757303056948386,99.18999999999997,1.9453174220743832,96.95999999999952,3.126851268318273
2026-01-04 04:00:00,99.2299999999996,1.521667449066911,98.4600000000003,3.08503791158486,99.78999999999999,0.6367343702037649,99.11999999999986,0.0,98.40000000000009,0.8699741477946555,96.51999999999987,3.7757303056948386,99.15999999999997,0.726525151894906,96.91999999999952,2.4665420953317874
2026-01-04 05:00:00,99.2199999999996,0.0,98.44000000000031,0.6308130458513114,99.75999999999999,1.4238390488568675,99.07999999999986,0.7472516230252182,98.3500000000001,2.4992745322831453,96.51999999999987,3.7757303056948386,99.12999999999997,1.0057074629791247,96.87999999999951,3.978199874087452
2026-01-04 06:00:00,99.2099999999996,1.2635655674934494,98.42000000000031,2.4658801909072707,99.72999999999999,0.5102232916981162,99.03999999999985,0.7247816003563696,98.3000000000001,2.125600886066649,96.51999999999987,3.7757303056948386,99.09999999999997,0.0,96.8399999999995,2.8772142403190664
2026-01-04 07:00:00,99.19999999999959,0.4323259239356226,98.40000000000032,1.6192680775844053,99.69999999999999,0.13011761217606058,98.99999999999984,0.1536453546508284,98.2500000000001,1.241378553193877,96.51999999999987,3.7757303056948386,99.06999999999996,0.0,96.7999999999995,3.8115811060701605
2026-01-04 08:00:00,99.18999999999959,0.0,98.38000000000032,2.385927207004551,99.66999999999999,0.3707710170492626,98.95999999999984,0.5635644503894591,98.2000000000001,1.55984660219512,96.51999999999987,3.7757303056948386,99.03999999999996,1.6681900346414134,96.7599999999995,2.782552802246257
2026-01-04 09:00:00,99.17999999999958,0.4863110189770521,98.36000000000033,0.0,99.63999999999999,2.230157836257831,98.91999999999983,1.2234276948857996,98.1500000000001,3.470178249182031,96.51999999999987,3.7757303056948386,99.00999999999996,0.0,96.71999999999949,3.962636688251176
2026-01-04 10:00:00,99.16999999999958,0.0,98.34000000000033,0.6836228479159772,99.60999999999999,0.0,98.87999999999982,0.13415418658321843,98.10000000000011,1.5660176972179027,96.51999999999987,3.7757303056948386,98.97999999999996,0.0,96.67999999999948,3.3885734014944306
2026-01-04 11:00:00,99.15999999999957,0.9282533937368351,98.32000000000033,0.4215786416924361,99.57999999999998,0.8098891059220479,98.83999999999982,1.384119110474858,98.05000000000011,1.158279202502729,96.51999999999987,3.7757303056948386,98.94999999999996,2.5906569200314298,96.63999999999947,1.0164410685487106
2026-01-04 12:00:00,99.14999999999957,0.6303106090213216,98.30000000000034,0.0,99.54999999999998,0.5021794933778451,98.79999999999981,1.0623052544374978,98.00000000000011,3.0331141789055907,96.51999999999987,3.7757303056948386,98.91999999999996,1.6335980182820915,96.59999999999947,4.92843429689581
2026-01-04 13:00:00,99.13999999999956,1.0681729247576792,98.28000000000034,1.6010700693787787,99.51999999999998,0.45963250999766825,98.7599999999998,0.8306728817141922,97.95000000000012,2.191224000105464,96.51999999999987,3.7757303056948386,98.88999999999996,0.2668223875444685,96.55999999999946,3.0056177972006943
2026-01-04 14:00:00,99.12999999999955,1.191546192646796,98.26000000000035,3.973908228769268,99.48999999999998,0.006312814651143417,98.7199999999998,1.5301861672561086,97.90000000000012,3.2534536181111826,96.51999999999987,3.7757303056948386,98.85999999999996,2.3538600981531985,96.51999999999946,3.423279963328075
2026-01-04 15:00:00,99.11999999999955,0.0,98.24000000000035,2.630857637704188,99.45999999999998,1.891577490449011,98.6799999999998,2.150374311780386,97.85000000000012,2.6461808041586967,96.51999999999987,3.7757303056948386,98.82999999999996,1.4334120633052403,96.47999999999945,3.4152211165479227
2026-01-04 16:00:00,99.10999999999954,0.671562257335805,98.22000000000035,1.9724556517065683,99.42999999999998,0.0,98.63999999999979,0.0,97.80000000000013,1.5130223818121058,96.51999999999987,3.7757303056948386,98.79999999999995,0.0,96.43999999999944,4.431094721173028
2026-01-04 17:00:00,99.09999999999954,0.5402099686236156,98.20000000000036,1.1824529935456747,99.39999999999998,0.8643973293811356,98.59999999999978,0.7429600120848532,97.75000000000013,4.620681024596345,96.51999999999987,3.7757303056948386,98.76999999999995,2.019744035870829,96.39999999999944,2.114847177988926
2026-01-04 18:00:00,99.08999999999953,2.9384599256904953,98.18000000000036,2.268006632143639,99.36999999999998,2.8225786453731017,98.55999999999977,2.3330800519833037,97.70000000000013,2.5317766943027986,96.51999999999987,3.7757303056948386,98.73999999999995,0.0,96.35999999999943,4.236569555507068
2026-01-04 19:00:00,99.07999999999953,1.5451160788999272,98.16000000000037,2.164828662614031,99.33999999999997,0.0,98.51999999999977,1.4994139228514558,97.65000000000013,1.6135396190397837,96.51999999999987,3.7757303056948386,98.70999999999995,0.5207365909640578,96.31999999999942,3.7064877483286662
2026-01-04 20:00:00,99.06999999999952,1.0138105751182314,98.14000000000037,1.3155403987716845,99.30999999999997,0.06954550010363647,98.47999999999976,1.4615997049927825,97.60000000000014,3.479337400833138,96.51999999999987,3.7757303056948386,98.67999999999995,0.5899519238908372,96.27999999999942,3.808060417113722
2026-01-04 21:00:00,99.05999999999952,0.8241223412885622,98.12000000000037,0.09408211704192149,99.27999999999997,0.07236596942598006,98.43999999999976,0.9031009998331611,97.55000000000014,3.459309552613173,96.51999999999987,3.7757303056948386,98.64999999999995,1.4349377947901145,96.23999999999941,5.620591471693414
2026-01-04 22:00:00,99.04999999999951,2.4404279945893426,98.10000000000038,2.900092228416424,99.24999999999997,1.8904735804966282,98.39999999999975,1.797207592300395,97.50000000000014,1.8000677025353657,96.51999999999987,3.7757303056948386,98.61999999999995,2.9099950491169952,96.1999999999994,1.7603679940851489
2026-01-04 23:00:00,99.03999999999951,0.34647101757686727,98.08000000000038,0.01838646599422855,99.21999999999997,0.36115382633726795,98.35999999999974,1.3157782558906161,97.45000000000014,3.1500356173853072,96.51999999999987,3.7757303056948386,98.58999999999995,2.201927387701477,96.1599999999994,5.598432351216644
2026-01-05 00:00:00,99.0299999999995,0.15597556789679823,98.06000000000039,2.431344593504231,99.18999999999997,0.29708998758837557,98.31999999999974,2.470798684104728,97.40000000000015,3.200697462416616,96.51999999999987,3.7757303056948386,98.55999999999995,0.0,96.1199999999994,4.473631472036615
2026-01-05 01:00:00,99.0199999999995,1.1975905110901024,98.04000000000039,2.1568171148499036,99.15999999999997,1.67542647524073,98.27999999999973,2.4980657384496916,97.35000000000015,3.0209455143119808,96.51999999999987,3.7757303056948386,98.52999999999994,0.4646881775928693,96.07999999999939,3.5719908762761023
2026-01-05 02:00:00,99.0099999999995,0.6700426551340617,98.0200000000004,0.6587687435448715,99.12999999999997,0.9685325486807944,98.23999999999972,3.395152488950008,97.30000000000015,0.8453171302092084,96.51999999999987,3.7757303056948386,98.49999999999994,3.570087567989245,96.03999999999938,5.290437073640019
2026-01-05 03:00:00,98.99999999999949,0.0,98.0000000000004,2.3459209978418096,99.09999999999997,0.25508182919471334,98.19999999999972,2.530790969677451,97.25000000000016,3.090690354028913,96.51999999999987,3.7757303056948386,98.46999999999994,1.2800923975630023,95.99999999999937,3.9016659193569914
2026-01-05 04:00:00,98.98999999999948,0.0,97.9800000000004,2.2220574497676067,99.06999999999996,0.03803989196755553,98.15999999999971,2.1773786909212385,97.20000000000016,2.5890561486874835,96.51999999999987,3.7757303056948386,98.43999999999994,0.0,95.95999999999937,4.499436090486327
